person,personLabel,enwiki,positionLabel,parliamentaryGroupLabel
http://www.wikidata.org/entity/Q76364048,Bell Ribeiro-Addy,https://en.wikipedia.org/wiki/Bell_Ribeiro-Addy,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126848593,Ben Coleman,https://en.wikipedia.org/wiki/Ben_Coleman_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126852231,Ben Goldsborough,https://en.wikipedia.org/wiki/Ben_Goldsborough,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q30172752,Ben Lake,https://en.wikipedia.org/wiki/Ben_Lake,member of the 59th Parliament of the United Kingdom,Plaid Cymru
http://www.wikidata.org/entity/Q126851166,Ben Maguire,https://en.wikipedia.org/wiki/Ben_Maguire,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q76364402,Ben Obese-Jecty,https://en.wikipedia.org/wiki/Ben_Obese-Jecty,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q76450770,Ben Spencer,https://en.wikipedia.org/wiki/Ben_Spencer_(politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q727852,Bernard Jenkin,https://en.wikipedia.org/wiki/Bernard_Jenkin,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q303465,Bill Esterson,https://en.wikipedia.org/wiki/Bill_Esterson,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q22279132,Blair McDougall,https://en.wikipedia.org/wiki/Blair_McDougall,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126850808,Blake Stephenson,https://en.wikipedia.org/wiki/Blake_Stephenson,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q263875,Bob Blackman,https://en.wikipedia.org/wiki/Bob_Blackman,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q75838965,Bobby Dean,https://en.wikipedia.org/wiki/Bobby_Dean,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q126848327,Bradley Thomas,https://en.wikipedia.org/wiki/Bradley_Thomas_(British_politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q19878984,Brendan O'Hara,https://en.wikipedia.org/wiki/Brendan_O%27Hara,member of the 59th Parliament of the United Kingdom,Scottish National Party
http://www.wikidata.org/entity/Q126847633,Brian Leishman,https://en.wikipedia.org/wiki/Brian_Leishman,member of the 59th Parliament of the United Kingdom,independent politician
http://www.wikidata.org/entity/Q75838632,Brian Mathew,https://en.wikipedia.org/wiki/Brian_Mathew_(politician),member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q575337,Bridget Phillipson,https://en.wikipedia.org/wiki/Bridget_Phillipson,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q75720115,Callum Anderson,https://en.wikipedia.org/wiki/Callum_Anderson,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126847936,Calum Miller,https://en.wikipedia.org/wiki/Calum_Miller,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q126850472,Calvin Bailey,https://en.wikipedia.org/wiki/Calvin_Bailey,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126852655,Cameron Thomas,https://en.wikipedia.org/wiki/Cameron_Thomas_(politician),member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q63929119,Carla Denyer,https://en.wikipedia.org/wiki/Carla_Denyer,member of the 59th Parliament of the United Kingdom,Green Party of England and Wales
http://www.wikidata.org/entity/Q24052782,Carla Lockhart,https://en.wikipedia.org/wiki/Carla_Lockhart,member of the 59th Parliament of the United Kingdom,Democratic Unionist Party
http://www.wikidata.org/entity/Q300107,Caroline Dinenage,https://en.wikipedia.org/wiki/Caroline_Dinenage,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q27979810,Caroline Johnson,https://en.wikipedia.org/wiki/Caroline_Johnson,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q577227,Caroline Nokes,https://en.wikipedia.org/wiki/Caroline_Nokes,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q63929166,Caroline Voaden,https://en.wikipedia.org/wiki/Caroline_Voaden,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q19958026,Carolyn Harris,https://en.wikipedia.org/wiki/Carolyn_Harris,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126852488,Cat Eccles,https://en.wikipedia.org/wiki/Cat_Eccles,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q19930597,Cat Smith,https://en.wikipedia.org/wiki/Cat_Smith,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126850905,Cathal Mallaghan,https://en.wikipedia.org/wiki/Cathal_Mallaghan,member of the 59th Parliament of the United Kingdom,Sinn Féin
http://www.wikidata.org/entity/Q76364866,Catherine Atkinson,https://en.wikipedia.org/wiki/Catherine_Atkinson,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126850932,Catherine Fookes,https://en.wikipedia.org/wiki/Catherine_Fookes,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q3411409,Catherine McKinnell,https://en.wikipedia.org/wiki/Catherine_McKinnell,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q19871931,Catherine West,https://en.wikipedia.org/wiki/Catherine_West,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q98968359,Charlie Dewhirst,https://en.wikipedia.org/wiki/Charlie_Dewhirst,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q126853220,Charlie Maynard,https://en.wikipedia.org/wiki/Charlie_Maynard,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q75839230,Charlotte Cane,https://en.wikipedia.org/wiki/Charlotte_Cane,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q76364081,Charlotte Nichols,https://en.wikipedia.org/wiki/Charlotte_Nichols,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q576208,Chi Onwurah,https://en.wikipedia.org/wiki/Chi_Onwurah,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126851678,Chris Bloore,https://en.wikipedia.org/wiki/Chris_Bloore,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q266146,Chris Bryant,https://en.wikipedia.org/wiki/Chris_Bryant,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q76738125,Chris Coghlan,https://en.wikipedia.org/wiki/Chris_Coghlan_(politician),member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q126850916,Chris Curtis,https://en.wikipedia.org/wiki/Chris_Curtis_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q24053857,Chris Elmore,https://en.wikipedia.org/wiki/Chris_Elmore,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q303577,Chris Evans,https://en.wikipedia.org/wiki/Chris_Evans_(British_politician),member of the 59th Parliament of the United Kingdom,Labour Co-operative
http://www.wikidata.org/entity/Q5106839,Chris Hazzard,https://en.wikipedia.org/wiki/Chris_Hazzard,member of the 59th Parliament of the United Kingdom,Sinn Féin
http://www.wikidata.org/entity/Q126851256,Chris Hinchliff,https://en.wikipedia.org/wiki/Chris_Hinchliff,member of the 59th Parliament of the United Kingdom,independent politician
http://www.wikidata.org/entity/Q107279610,Chris Kane,https://en.wikipedia.org/wiki/Chris_Kane_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q19875413,Chris Law,https://en.wikipedia.org/wiki/Chris_Law,member of the 59th Parliament of the United Kingdom,Scottish National Party
http://www.wikidata.org/entity/Q22006770,Chris McDonald,https://en.wikipedia.org/wiki/Chris_McDonald_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126849334,Chris Murray,https://en.wikipedia.org/wiki/Chris_Murray_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q16972528,Chris Philp,https://en.wikipedia.org/wiki/Chris_Philp,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q63929037,Chris Vince,https://en.wikipedia.org/wiki/Chris_Vince,member of the 59th Parliament of the United Kingdom,Labour Co-operative
http://www.wikidata.org/entity/Q126848259,Chris Ward,https://en.wikipedia.org/wiki/Chris_Ward_(British_politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q76736932,Chris Webb,https://en.wikipedia.org/wiki/Chris_Webb,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q76363097,Christian Wakeford,https://en.wikipedia.org/wiki/Christian_Wakeford,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q30164696,Christine Jardine,https://en.wikipedia.org/wiki/Christine_Jardine,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q271715,Christopher Chope,https://en.wikipedia.org/wiki/Christopher_Chope,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q76364263,Claire Coutinho,https://en.wikipedia.org/wiki/Claire_Coutinho,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q20631177,Claire Hanna,https://en.wikipedia.org/wiki/Claire_Hanna,member of the 59th Parliament of the United Kingdom,Social Democratic and Labour Party
http://www.wikidata.org/entity/Q126849558,Claire Hazelgrove,https://en.wikipedia.org/wiki/Claire_Hazelgrove,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126847730,Claire Hughes,https://en.wikipedia.org/wiki/Claire_Hughes,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q76738120,Claire Young,https://en.wikipedia.org/wiki/Claire_Young,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q263508,Clive Betts,https://en.wikipedia.org/wiki/Clive_Betts,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q302939,Clive Efford,https://en.wikipedia.org/wiki/Clive_Efford,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126853240,Clive Jones,https://en.wikipedia.org/wiki/Clive_Jones_(politician),member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q20127903,Clive Lewis,https://en.wikipedia.org/wiki/Clive_Lewis_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q5149523,Colum Eastwood,https://en.wikipedia.org/wiki/Colum_Eastwood,member of the 59th Parliament of the United Kingdom,Social Democratic and Labour Party
http://www.wikidata.org/entity/Q126848844,Connor Naismith,https://en.wikipedia.org/wiki/Connor_Naismith,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126847642,Connor Rand,https://en.wikipedia.org/wiki/Connor_Rand,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q75838761,Daisy Cooper,https://en.wikipedia.org/wiki/Daisy_Cooper,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q676947,Damian Hinds,https://en.wikipedia.org/wiki/Damian_Hinds,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q52621189,Damien Egan,https://en.wikipedia.org/wiki/Damien_Egan,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126853098,Dan Aldridge,https://en.wikipedia.org/wiki/Dan_Aldridge,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q30226321,Dan Carden,https://en.wikipedia.org/wiki/Dan_Carden,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q727587,Dan Jarvis,https://en.wikipedia.org/wiki/Dan_Jarvis,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q5214105,Dan Norris,https://en.wikipedia.org/wiki/Dan_Norris,member of the 59th Parliament of the United Kingdom,independent politician
http://www.wikidata.org/entity/Q126848675,Dan Tomlinson,https://en.wikipedia.org/wiki/Dan_Tomlinson,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q109501223,Daniel Francis,https://en.wikipedia.org/wiki/Daniel_Francis_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q20128211,Daniel Zeichner,https://en.wikipedia.org/wiki/Daniel_Zeichner,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q119857194,Danny Beales,https://en.wikipedia.org/wiki/Danny_Beales,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q75839193,Danny Chambers,https://en.wikipedia.org/wiki/Danny_Chambers,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q16515053,Danny Kruger,https://en.wikipedia.org/wiki/Danny_Kruger,member of the 59th Parliament of the United Kingdom,Reform UK
http://www.wikidata.org/entity/Q30174665,Darren Jones,https://en.wikipedia.org/wiki/Darren_Jones,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q98968376,Darren Paffey,https://en.wikipedia.org/wiki/Darren_Paffey,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q75818967,Dave Doogan,https://en.wikipedia.org/wiki/Dave_Doogan,member of the 59th Parliament of the United Kingdom,Scottish National Party
http://www.wikidata.org/entity/Q76449013,Dave Robertson,https://en.wikipedia.org/wiki/Dave_Robertson_(British_politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126852389,David Baines,https://en.wikipedia.org/wiki/David_Baines,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126852186,David Burton-Sampson,https://en.wikipedia.org/wiki/David_Burton-Sampson,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q75839194,David Chadwick,https://en.wikipedia.org/wiki/David_Chadwick_(Liberal_Democrat_politician),member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q300023,David Davis,https://en.wikipedia.org/wiki/David_Davis_(British_politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q534727,David Lammy,https://en.wikipedia.org/wiki/David_Lammy,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q333520,David Mundell,https://en.wikipedia.org/wiki/David_Mundell,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q75720060,David Pinto-Duschinsky,https://en.wikipedia.org/wiki/David_Pinto-Duschinsky,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126849487,David Reed,https://en.wikipedia.org/wiki/David_Reed_(Conservative_politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q76363601,David Simmonds,https://en.wikipedia.org/wiki/David_Simmonds,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q126855801,David Smith,https://en.wikipedia.org/wiki/David_Smith_(British_Labour_politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126937373,David Taylor,https://en.wikipedia.org/wiki/David_Taylor_(Hemel_Hempstead_MP),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126852468,David Williams,https://en.wikipedia.org/wiki/David_Williams_(Stoke-on-Trent_North_MP),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q5242429,Dawn Butler,https://en.wikipedia.org/wiki/Dawn_Butler,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q258088,Debbie Abrahams,https://en.wikipedia.org/wiki/Debbie_Abrahams,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126849187,Deirdre Costigan,https://en.wikipedia.org/wiki/Deirdre_Costigan,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q272098,Derek Twigg,https://en.wikipedia.org/wiki/Derek_Twigg,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q327823,Desmond Swayne,https://en.wikipedia.org/wiki/Desmond_Swayne,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q727933,Diana Johnson,https://en.wikipedia.org/wiki/Diana_Johnson,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q153454,Diane Abbott,https://en.wikipedia.org/wiki/Diane_Abbott,member of the 59th Parliament of the United Kingdom,independent politician
http://www.wikidata.org/entity/Q259106,Douglas Alexander,https://en.wikipedia.org/wiki/Douglas_Alexander,member of the 59th Parliament of the United Kingdom,Labour Co-operative
http://www.wikidata.org/entity/Q107279624,Douglas McAllister,https://en.wikipedia.org/wiki/Douglas_McAllister,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126851074,Dáire Hughes,https://en.wikipedia.org/wiki/D%C3%A1ire_Hughes,member of the 59th Parliament of the United Kingdom,Sinn Féin
http://www.wikidata.org/entity/Q296689,Ed Davey,https://en.wikipedia.org/wiki/Ed_Davey,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q216594,Ed Miliband,https://en.wikipedia.org/wiki/Ed_Miliband,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q19938322,Edward Argar,https://en.wikipedia.org/wiki/Edward_Argar,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q749980,Edward Leigh,https://en.wikipedia.org/wiki/Edward_Leigh,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q75839059,Edward Morello,https://en.wikipedia.org/wiki/Edward_Morello,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q126847713,Elaine Stewart,https://en.wikipedia.org/wiki/Elaine_Stewart_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q63929188,Ellie Chowns,https://en.wikipedia.org/wiki/Ellie_Chowns,member of the 59th Parliament of the United Kingdom,Green Party of England and Wales
http://www.wikidata.org/entity/Q30234240,Ellie Reeves,https://en.wikipedia.org/wiki/Ellie_Reeves,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q125798767,Elsie Blundell,https://en.wikipedia.org/wiki/Elsie_Blundell,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q122764804,Emily Darlington,https://en.wikipedia.org/wiki/Emily_Darlington,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q272408,Emily Thornberry,https://en.wikipedia.org/wiki/Emily_Thornberry,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126848820,Emma Foody,https://en.wikipedia.org/wiki/Emma_Foody,member of the 59th Parliament of the United Kingdom,Labour Co-operative
http://www.wikidata.org/entity/Q30234242,Emma Hardy,https://en.wikipedia.org/wiki/Emma_Hardy,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q16190712,Emma Lewell-Buck,https://en.wikipedia.org/wiki/Emma_Lewell,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q501942,Emma Reynolds,https://en.wikipedia.org/wiki/Emma_Reynolds,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q584062,Esther McVey,https://en.wikipedia.org/wiki/Esther_McVey,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q126849501,Euan Stainbank,https://en.wikipedia.org/wiki/Euan_Stainbank,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q337812,Fabian Hamilton,https://en.wikipedia.org/wiki/Fabian_Hamilton,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q75621766,Feryal Clark,https://en.wikipedia.org/wiki/Feryal_Clark,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q75410647,Fleur Anderson,https://en.wikipedia.org/wiki/Fleur_Anderson,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q24061230,Florence Eshalomi,https://en.wikipedia.org/wiki/Florence_Eshalomi,member of the 59th Parliament of the United Kingdom,Labour Co-operative
http://www.wikidata.org/entity/Q107281508,Frank McNally,https://en.wikipedia.org/wiki/Frank_McNally_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q75913575,Fred Thomas,https://en.wikipedia.org/wiki/Fred_Thomas_(British_politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q63929080,Freddie van Mierlo,https://en.wikipedia.org/wiki/Freddie_van_Mierlo,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q76364829,Gagan Mohindra,https://en.wikipedia.org/wiki/Gagan_Mohindra,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q5522788,Gareth Bacon,https://en.wikipedia.org/wiki/Gareth_Bacon,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q76736582,Gareth Davies,https://en.wikipedia.org/wiki/Gareth_Davies_(English_politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q28834849,Gareth Snell,https://en.wikipedia.org/wiki/Gareth_Snell,member of the 59th Parliament of the United Kingdom,Labour Co-operative
http://www.wikidata.org/entity/Q272452,Gareth Thomas,https://en.wikipedia.org/wiki/Gareth_Thomas_(English_politician),member of the 59th Parliament of the United Kingdom,Labour Co-operative
http://www.wikidata.org/entity/Q5528262,Gavin Robinson,https://en.wikipedia.org/wiki/Gavin_Robinson,member of the 59th Parliament of the United Kingdom,Democratic Unionist Party
http://www.wikidata.org/entity/Q262409,Gavin Williamson,https://en.wikipedia.org/wiki/Gavin_Williamson,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q76363575,Gen Kitchen,https://en.wikipedia.org/wiki/Gen_Kitchen,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q285183,Geoffrey Clifton-Brown,https://en.wikipedia.org/wiki/Geoffrey_Clifton-Brown,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q291303,Geoffrey Cox,https://en.wikipedia.org/wiki/Geoffrey_Cox_(British_politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q390983,George Freeman,https://en.wikipedia.org/wiki/George_Freeman_(politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q30612769,Georgia Gould,https://en.wikipedia.org/wiki/Georgia_Gould_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q20647531,Gerald Jones,https://en.wikipedia.org/wiki/Gerald_Jones,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q75838996,Gideon Amos,https://en.wikipedia.org/wiki/Gideon_Amos,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q24034408,Gill Furniss,https://en.wikipedia.org/wiki/Gill_Furniss,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126848747,Gill German,https://en.wikipedia.org/wiki/Gill_German,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126849690,Gordon McKee,https://en.wikipedia.org/wiki/Gordon_McKee_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q107281509,Graeme Downie,https://en.wikipedia.org/wiki/Graeme_Downie,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126850952,Graham Leadbitter,https://en.wikipedia.org/wiki/Graham_Leadbitter,member of the 59th Parliament of the United Kingdom,Scottish National Party
http://www.wikidata.org/entity/Q328737,Graham Stringer,https://en.wikipedia.org/wiki/Graham_Stringer,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q328641,Graham Stuart,https://en.wikipedia.org/wiki/Graham_Stuart_(politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q580215,Grahame Morris,https://en.wikipedia.org/wiki/Grahame_Morris,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q76736577,Greg Smith,https://en.wikipedia.org/wiki/Greg_Smith_(British_politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q80909709,Greg Stafford,https://en.wikipedia.org/wiki/Greg_Stafford_(politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q126850558,Gregor Poynton,https://en.wikipedia.org/wiki/Gregor_Poynton,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q268465,Gregory Campbell,https://en.wikipedia.org/wiki/Gregory_Campbell_(politician),member of the 59th Parliament of the United Kingdom,Democratic Unionist Party
http://www.wikidata.org/entity/Q60218953,Gurinder Josan,https://en.wikipedia.org/wiki/Gurinder_Josan,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q75967824,Hamish Falconer,https://en.wikipedia.org/wiki/Hamish_Falconer,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126850130,Harpreet Uppal,https://en.wikipedia.org/wiki/Harpreet_Uppal,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q107279632,Harriet Cross,https://en.wikipedia.org/wiki/Harriet_Cross,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q260429,Harriett Baldwin,https://en.wikipedia.org/wiki/Harriett_Baldwin,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q259359,Heidi Alexander,https://en.wikipedia.org/wiki/Heidi_Alexander,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q391792,Helen Grant,https://en.wikipedia.org/wiki/Helen_Grant_(politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q19874017,Helen Hayes,https://en.wikipedia.org/wiki/Helen_Hayes_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126849441,Helen Maguire,https://en.wikipedia.org/wiki/Helen_Maguire,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q75839196,Helen Morgan,https://en.wikipedia.org/wiki/Helen_Morgan_(politician),member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q20747098,Helen Whately,https://en.wikipedia.org/wiki/Helen_Whately,member of the 59th Parliament of the United Kingdom,Conservative Party
