person,personLabel,enwiki,start,positionLabel,partyLabel
http://www.wikidata.org/entity/Q132733429,Danny Meiners,https://en.wikipedia.org/wiki/Danny_Meiners,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q132731694,Dario Seifert,https://en.wikipedia.org/wiki/Dario_Seifert,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q112489664,David Gregosz,https://en.wikipedia.org/wiki/David_Gregosz,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q132733570,David Preisendanz,https://en.wikipedia.org/wiki/David_Preisendanz,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q1176520,David Schliesing,https://en.wikipedia.org/wiki/David_Schliesing,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q108718714,Deborah Düring,https://en.wikipedia.org/wiki/Deborah_D%C3%BCring,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q132733568,Denis Pauli,https://en.wikipedia.org/wiki/Denis_Pauli,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q108734308,Denise Loop,https://en.wikipedia.org/wiki/Denise_Loop,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q15613500,Dennis Rohde,https://en.wikipedia.org/wiki/Dennis_Rohde,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q108733123,Derya Türk-Nachbaur,https://en.wikipedia.org/wiki/Derya_T%C3%BCrk-Nachbaur,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q123511050,Desiree Becker,https://en.wikipedia.org/wiki/Desiree_Becker,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q1201365,Detlef Seif,https://en.wikipedia.org/wiki/Detlef_Seif,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q131702389,Diana Herbstreuth,https://en.wikipedia.org/wiki/Diana_Herbstreuth,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q132733618,Diana Zimmer,https://en.wikipedia.org/wiki/Diana_Zimmer,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q1222886,Dieter Stier,https://en.wikipedia.org/wiki/Dieter_Stier,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q99450,Dietmar Bartsch,https://en.wikipedia.org/wiki/Dietmar_Bartsch,2025-03-25T00:00:00Z,member of the German Bundestag,Socialist Unity Party of Germany
http://www.wikidata.org/entity/Q99450,Dietmar Bartsch,https://en.wikipedia.org/wiki/Dietmar_Bartsch,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q99450,Dietmar Bartsch,https://en.wikipedia.org/wiki/Dietmar_Bartsch,2025-03-25T00:00:00Z,member of the German Bundestag,Party of Democratic Socialism
http://www.wikidata.org/entity/Q108753147,Dirk Brandes,https://en.wikipedia.org/wiki/Dirk_Brandes,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q15806084,Dirk Vöpel,https://en.wikipedia.org/wiki/Dirk_V%C3%B6pel,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q14943007,Dirk Wiese,https://en.wikipedia.org/wiki/Dirk_Wiese_(politician),2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q109593885,Donata Vogtschmidt,https://en.wikipedia.org/wiki/Donata_Vogtschmidt,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q40097453,Doris Achelwilm,https://en.wikipedia.org/wiki/Doris_Achelwilm,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q85851,Dorothee Bär,https://en.wikipedia.org/wiki/Dorothee_B%C3%A4r,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q42586423,Dunja Kreiser,https://en.wikipedia.org/wiki/Dunja_Kreiser,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q108733120,Edgar Naujok,https://en.wikipedia.org/wiki/Edgar_Naujok,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q40999425,Elisabeth Kaiser,https://en.wikipedia.org/wiki/Elisabeth_Kaiser,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1279621,Elisabeth Winkelmeier-Becker,https://en.wikipedia.org/wiki/Elisabeth_Winkelmeier-Becker,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q1262735,Ellen Demuth,https://en.wikipedia.org/wiki/Ellen_Demuth,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q6578572,Emmi Zeulner,https://en.wikipedia.org/wiki/Emmi_Zeulner,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q26792878,Enrico Komning,https://en.wikipedia.org/wiki/Enrico_Komning,2025-03-25T00:00:00Z,member of the German Bundestag,Free Democratic Party
http://www.wikidata.org/entity/Q26792878,Enrico Komning,https://en.wikipedia.org/wiki/Enrico_Komning,2025-03-25T00:00:00Z,member of the German Bundestag,Party for a Rule of Law Offensive
http://www.wikidata.org/entity/Q26792878,Enrico Komning,https://en.wikipedia.org/wiki/Enrico_Komning,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q132733501,Erhard Brucker,https://en.wikipedia.org/wiki/Erhard_Brucker,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q107285317,Esra Limbacher,https://en.wikipedia.org/wiki/Esra_Limbacher,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q40988876,Esther Dilcher,https://en.wikipedia.org/wiki/Esther_Dilcher,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q132733590,Evelyn Schötz,https://en.wikipedia.org/wiki/Evelyn_Sch%C3%B6tz,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q132732559,Fabian Fahl,https://en.wikipedia.org/wiki/Fabian_Fahl,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q27031512,Fabian Gramling,https://en.wikipedia.org/wiki/Fabian_Gramling,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q40847784,Fabian Jacobi,https://en.wikipedia.org/wiki/Fabian_Jacobi,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q23063391,Falko Droßmann,https://en.wikipedia.org/wiki/Falko_Dro%C3%9Fmann,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q17591264,Felix Banaszak,https://en.wikipedia.org/wiki/Felix_Banaszak,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q108738182,Felix Döring,https://en.wikipedia.org/wiki/Felix_D%C3%B6ring,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1403798,Felix Schreiner,https://en.wikipedia.org/wiki/Felix_Schreiner,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q109908415,Ferat Koçak,https://en.wikipedia.org/wiki/Ferat_Ko%C3%A7ak,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q103972,Filiz Polat,https://en.wikipedia.org/wiki/Filiz_Polat,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q132733489,Florian Bilic,https://en.wikipedia.org/wiki/Florian_Bilic,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q132733508,Florian Dorn,https://en.wikipedia.org/wiki/Florian_Dorn,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q1429695,Florian Hahn,https://en.wikipedia.org/wiki/Florian_Hahn,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q108757683,Florian Müller,https://en.wikipedia.org/wiki/Florian_M%C3%BCller_(politician),2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q132733565,Florian Oest,https://en.wikipedia.org/wiki/Florian_Oest,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q14943430,Florian Oßner,https://en.wikipedia.org/wiki/Florian_O%C3%9Fner,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q15810123,Frank Junge,https://en.wikipedia.org/wiki/Frank_Junge,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1444160,Frank Schwabe,https://en.wikipedia.org/wiki/Frank_Schwabe,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q76265,Franziska Brantner,https://en.wikipedia.org/wiki/Franziska_Brantner,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q108713725,Franziska Hoppermann,https://en.wikipedia.org/wiki/Franziska_Hoppermann,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q108756904,Franziska Kersten,https://en.wikipedia.org/wiki/Franziska_Kersten,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1451942,Frauke Heiligenstadt,https://en.wikipedia.org/wiki/Frauke_Heiligenstadt,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q122982213,Frederik Bouffier,https://en.wikipedia.org/wiki/Frederik_Bouffier,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q566257,Friedrich Merz,https://en.wikipedia.org/wiki/Friedrich_Merz,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q1466480,Fritz Güntzler,https://en.wikipedia.org/wiki/Fritz_G%C3%BCntzler,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q15811213,Gabriela Heinrich,https://en.wikipedia.org/wiki/Gabriela_Heinrich,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q132752625,Georg Günther,https://en.wikipedia.org/wiki/Georg_G%C3%BCnther,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q15434294,Georg Kippels,https://en.wikipedia.org/wiki/Georg_Kippels,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q132733591,Georg Schroeter,https://en.wikipedia.org/wiki/Georg_Schroeter,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q40882357,Gereon Bollmann,https://en.wikipedia.org/wiki/Gereon_Bollmann,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q19283912,Gerhard Trabert,https://en.wikipedia.org/wiki/Gerhard_Trabert,2025-03-25T00:00:00Z,member of the German Bundestag,
http://www.wikidata.org/entity/Q40880800,Gerold Otten,https://en.wikipedia.org/wiki/Gerold_Otten,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q108756724,Gerrit Huy,https://en.wikipedia.org/wiki/Gerrit_Huy,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q103165,Gitta Connemann,https://en.wikipedia.org/wiki/Gitta_Connemann,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q27917019,Gottfried Curio,https://en.wikipedia.org/wiki/Gottfried_Curio,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q65126,Gregor Gysi,https://en.wikipedia.org/wiki/Gregor_Gysi,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q98115,Gunther Krichbaum,https://en.wikipedia.org/wiki/Gunther_Krichbaum,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q40997638,Gökay Akbulut,https://en.wikipedia.org/wiki/G%C3%B6kay_Akbulut,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q40571929,Götz Frömming,https://en.wikipedia.org/wiki/G%C3%B6tz_Fr%C3%B6mming,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q132733486,Günter Baumgartner,https://en.wikipedia.org/wiki/G%C3%BCnter_Baumgartner,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q1560703,Günter Krings,https://en.wikipedia.org/wiki/G%C3%BCnter_Krings,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q108708881,Hakan Demir,https://en.wikipedia.org/wiki/Hakan_Demir_(politician),2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q108705697,Hanna Steinmüller,https://en.wikipedia.org/wiki/Hanna_Steinm%C3%BCller,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q108738181,Hannes Gnauck,https://en.wikipedia.org/wiki/Hannes_Gnauck,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q132733546,Hans Koller,https://en.wikipedia.org/wiki/Johann_Georg_Koller,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q113655991,Hans Theiss,https://en.wikipedia.org/wiki/Hans_Theiss,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q106560646,Hans-Jürgen Goßner,https://en.wikipedia.org/wiki/Hans-J%C3%BCrgen_Go%C3%9Fner,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q15813798,Hansjörg Durz,https://en.wikipedia.org/wiki/Hansj%C3%B6rg_Durz,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q1524836,Harald Ebner,https://en.wikipedia.org/wiki/Harald_Ebner,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q132733520,Hauke Finger,https://en.wikipedia.org/wiki/Hauke_Finger,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q61965546,Heidi Reichinnek,https://en.wikipedia.org/wiki/Heidi_Reichinnek,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q124851119,Heike Heubach,https://en.wikipedia.org/wiki/Heike_Heubach,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q58334605,Heiko Hain,https://en.wikipedia.org/wiki/Heiko_Hain,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q132758096,Heinrich Koch,https://en.wikipedia.org/wiki/Heinrich_Koch,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q75077,Helge Limburg,https://en.wikipedia.org/wiki/Helge_Limburg,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q40998992,Helge Lindh,https://en.wikipedia.org/wiki/Helge_Lindh,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1603762,Helmut Kleebank,https://en.wikipedia.org/wiki/Helmut_Kleebank,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q132733495,Hendrik Bollmann,https://en.wikipedia.org/wiki/Hendrik_Bollmann,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1605046,Hendrik Hoppenstedt,https://en.wikipedia.org/wiki/Hendrik_Hoppenstedt,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q28032204,Hendrik Streeck,https://en.wikipedia.org/wiki/Hendrik_Streeck,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q98819,Henning Otte,https://en.wikipedia.org/wiki/Henning_Otte,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q1605544,Henning Rehbaum,https://en.wikipedia.org/wiki/Henning_Rehbaum,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q132732415,Henri Schmidt,https://en.wikipedia.org/wiki/Henri_Schmidt,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q15434637,Hermann Färber,https://en.wikipedia.org/wiki/Hermann_F%C3%A4rber,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q1624565,Holger Mann,https://en.wikipedia.org/wiki/Holger_Mann,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q71534,Hubertus Heil,https://en.wikipedia.org/wiki/Hubertus_Heil,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q132733510,Hülya Düber,https://en.wikipedia.org/wiki/H%C3%BClya_D%C3%BCber,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q108756952,Ina Latendorf,https://en.wikipedia.org/wiki/Ina_Latendorf,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q112428905,Ines Schwerdtner,https://en.wikipedia.org/wiki/Ines_Schwerdtner,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q85551,Ingeborg Gräßle,https://en.wikipedia.org/wiki/Ingeborg_Gr%C3%A4%C3%9Fle,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q21393102,Ingo Hahn,https://en.wikipedia.org/wiki/Ingo_Hahn,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q132733607,Ingo Vogel,https://en.wikipedia.org/wiki/Ingo_Vogel,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q15433827,Irene Mihalic,https://en.wikipedia.org/wiki/Irene_Mihalic,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q23564965,Iris Nieland,https://en.wikipedia.org/wiki/Iris_Nieland,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q108714276,Isabel Cademartori,https://en.wikipedia.org/wiki/Isabel_Cademartori,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q64995051,Isabel Mackensen-Geis,https://en.wikipedia.org/wiki/Isabel_Mackensen-Geis,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q18334619,Isabelle Vandre,https://en.wikipedia.org/wiki/Isabelle_Vandre,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q108708990,Jakob Blankenburg,https://en.wikipedia.org/wiki/Jakob_Blankenburg,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q21286329,Jamila Schäfer,https://en.wikipedia.org/wiki/Jamila_Sch%C3%A4fer,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q108753705,Jan Dieren,https://en.wikipedia.org/wiki/Jan_Dieren,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q132733518,Jan Feser,https://en.wikipedia.org/wiki/Jan_Feser,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q15230330,Jan Metzler,https://en.wikipedia.org/wiki/Jan_Metzler,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q40650476,Jan Nolte,https://en.wikipedia.org/wiki/Jan_Nolte,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q23565778,Jan Wenzel Schmidt,https://en.wikipedia.org/wiki/Jan_Wenzel_Schmidt,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q107176,Jan van Aken,https://en.wikipedia.org/wiki/Jan_van_Aken_(politician),2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q96427,Jan-Marco Luczak,https://en.wikipedia.org/wiki/Jan-Marco_Luczak,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q108737824,Jan-Niclas Gesenhues,https://en.wikipedia.org/wiki/Jan-Niclas_Gesenhues,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q110153775,Jan-Wilhelm Pohlmann,https://en.wikipedia.org/wiki/Jan-Wilhelm_Pohlmann,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q131816243,Janina Böttger,https://en.wikipedia.org/wiki/Janina_B%C3%B6ttger,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q1682774,Janine Wissler,https://en.wikipedia.org/wiki/Janine_Wissler,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q101481413,Janosch Dahmen,https://en.wikipedia.org/wiki/Janosch_Dahmen,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q108743322,Jasmina Hostert,https://en.wikipedia.org/wiki/Jasmina_Hostert,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q132733079,Jeanne Dillschneider,https://en.wikipedia.org/wiki/Jeanne_Dillschneider,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q132733488,Jens Behrens,https://en.wikipedia.org/wiki/Jens_Behrens,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q62995,Jens Lehmann,https://en.wikipedia.org/wiki/Jens_Lehmann_(cyclist),2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q108757839,Jens Peick,https://en.wikipedia.org/wiki/Jens_Peick,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q86294,Jens Spahn,https://en.wikipedia.org/wiki/Jens_Spahn,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q132733491,Joachim Bloch,https://en.wikipedia.org/wiki/Joachim_Bloch,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q132733512,Joachim Ebmeyer,https://en.wikipedia.org/wiki/Joachim_Ebmeyer,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q40475799,Jochen Haug,https://en.wikipedia.org/wiki/Jochen_Haug,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q132733557,Johann Martel,https://en.wikipedia.org/wiki/Johann_Martel,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q15813144,Johann Saathoff,https://en.wikipedia.org/wiki/Johann_Saathoff,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q15434300,Johannes Fechner,https://en.wikipedia.org/wiki/Johannes_Fechner,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q40998834,Johannes Schraps,https://en.wikipedia.org/wiki/Johannes_Schraps,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q108758038,Johannes Schätzl,https://en.wikipedia.org/wiki/Johannes_Sch%C3%A4tzl,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q15813787,Johannes Steiniger,https://en.wikipedia.org/wiki/Johannes_Steiniger,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q127425259,Johannes Volkmann,https://en.wikipedia.org/wiki/Johannes_Volkmann,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q108705953,Johannes Wagner,https://en.wikipedia.org/wiki/Johannes_Wagner_(politician),2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q132733614,Johannes Wiegelmann,https://en.wikipedia.org/wiki/Johannes_Wiegelmann,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q115272237,Johannes Winkel,https://en.wikipedia.org/wiki/Johannes_Winkel,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q30579524,Jonas Geissler,https://en.wikipedia.org/wiki/Jonas_Geissler,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q132733496,Jorrit Bosch,https://en.wikipedia.org/wiki/Jorrit_Bosch,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q40999127,Josef Oster,https://en.wikipedia.org/wiki/Josef_Oster,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q40919890,Josephine Ortleb,https://en.wikipedia.org/wiki/Josephine_Ortleb,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q88158,Julia Klöckner,https://en.wikipedia.org/wiki/Julia_Kl%C3%B6ckner,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
