person,personLabel,enwiki,positionLabel,parliamentaryGroupLabel
http://www.wikidata.org/entity/Q16263623,Masatoshi Akimoto,https://en.wikipedia.org/wiki/Masatoshi_Akimoto,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q6782738,Masatoshi Ishida,https://en.wikipedia.org/wiki/Masatoshi_Ishida_(politician),member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q15220933,Masayoshi Shintani,https://en.wikipedia.org/wiki/Masayoshi_Shintani,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q49949,Masayoshi Yoshino,https://en.wikipedia.org/wiki/Masayoshi_Yoshino,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q41770817,Masayuki Aoyama,https://en.wikipedia.org/wiki/Masayuki_Aoyama,member of the House of Representatives of Japan,Constitutional Democratic Party of Japan
http://www.wikidata.org/entity/Q6782819,Masazumi Gotoda,https://en.wikipedia.org/wiki/Masazumi_Gotoda,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q6837950,Michiyo Takagi,https://en.wikipedia.org/wiki/Michiyo_Takagi,member of the House of Representatives of Japan,Komeito
http://www.wikidata.org/entity/Q6837954,Michiyoshi Yunoki,https://en.wikipedia.org/wiki/Michiyoshi_Yunoki,member of the House of Representatives of Japan,Party of Hope
http://www.wikidata.org/entity/Q6842917,Midori Matsushima,https://en.wikipedia.org/wiki/Midori_Matsushima,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q11470608,Miki Yamada,https://en.wikipedia.org/wiki/Miki_Yamada,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q1761759,Mikio Shimoji,https://en.wikipedia.org/wiki/Mikio_Shimoji,member of the House of Representatives of Japan,Nippon Ishin no Kai
http://www.wikidata.org/entity/Q11518220,Minoru Kihara,https://en.wikipedia.org/wiki/Minoru_Kihara,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q11425985,Minoru Kiuchi,https://en.wikipedia.org/wiki/Minoru_Kiuchi,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q6869306,Minoru Terada,https://en.wikipedia.org/wiki/Minoru_Terada,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q11522313,Mio Sugita,https://en.wikipedia.org/wiki/Mio_Sugita,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q11535033,Mito Kakizawa,https://en.wikipedia.org/wiki/Mito_Kakizawa,member of the House of Representatives of Japan,Party of Hope
http://www.wikidata.org/entity/Q6882969,Mitsu Shimojo,https://en.wikipedia.org/wiki/Mitsu_Shimojo,member of the House of Representatives of Japan,Party of Hope
http://www.wikidata.org/entity/Q1656896,Mitsuhiro Miyakoshi,https://en.wikipedia.org/wiki/Mitsuhiro_Miyakoshi,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q16264927,Mitsunari Okamoto,https://en.wikipedia.org/wiki/Mitsunari_Okamoto,member of the House of Representatives of Japan,Komeito
http://www.wikidata.org/entity/Q6883317,Mitsunori Okamoto,https://en.wikipedia.org/wiki/Mitsunori_Okamoto,member of the House of Representatives of Japan,Party of Hope
http://www.wikidata.org/entity/Q1949760,Motohisa Furukawa,https://en.wikipedia.org/wiki/Motohisa_Furukawa,member of the House of Representatives of Japan,Party of Hope
http://www.wikidata.org/entity/Q926370,Motoo Hayashi,https://en.wikipedia.org/wiki/Motoo_Hayashi,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q614464,Naokazu Takemoto,https://en.wikipedia.org/wiki/Naokazu_Takemoto,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q11561908,Naomi Tokashiki,https://en.wikipedia.org/wiki/Naomi_Tokashiki,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q382089,Nariaki Nakayama,https://en.wikipedia.org/wiki/Nariaki_Nakayama,member of the House of Representatives of Japan,Party of Hope
http://www.wikidata.org/entity/Q49988,Nobuhide Minorikawa,https://en.wikipedia.org/wiki/Nobuhide_Minorikawa,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q11546026,Nobuhide Takemura,https://en.wikipedia.org/wiki/Nobuhide_Takemura,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q18818221,Nobuko Motomura,https://en.wikipedia.org/wiki/Nobuko_Motomura,member of the House of Representatives of Japan,Japanese Communist Party
http://www.wikidata.org/entity/Q1995125,Nobuo Kishi,https://en.wikipedia.org/wiki/Nobuo_Kishi,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q992930,Nobuteru Ishihara,https://en.wikipedia.org/wiki/Nobuteru_Ishihara,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q11667848,Nobuyuki Baba,https://en.wikipedia.org/wiki/Nobuyuki_Baba,member of the House of Representatives of Japan,Nippon Ishin no Kai
http://www.wikidata.org/entity/Q1656878,Norihisa Tamura,https://en.wikipedia.org/wiki/Norihisa_Tamura,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q11648868,Norikazu Suzuki,https://en.wikipedia.org/wiki/Norikazu_Suzuki,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7051265,Noriko Furuya,https://en.wikipedia.org/wiki/Noriko_Furuya,member of the House of Representatives of Japan,Komeito
http://www.wikidata.org/entity/Q11427301,Noriko Horiuchi,https://en.wikipedia.org/wiki/Noriko_Horiuchi,member of the House of Representatives of Japan,independent politician
http://www.wikidata.org/entity/Q11454668,Noriko Miyagawa,https://en.wikipedia.org/wiki/Noriko_Miyagawa,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7051315,Norio Mitsuya,https://en.wikipedia.org/wiki/Norio_Mitsuya,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7051324,Norio Takeuchi,https://en.wikipedia.org/wiki/Norio_Takeuchi,member of the House of Representatives of Japan,Constitutional Democratic Party of Japan
http://www.wikidata.org/entity/Q7051352,Noritoshi Ishida,https://en.wikipedia.org/wiki/Noritoshi_Ishida,member of the House of Representatives of Japan,Komeito
http://www.wikidata.org/entity/Q7385320,Ryosei Akazawa,https://en.wikipedia.org/wiki/Ryosei_Akazawa,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7385322,Ryosei Tanaka,https://en.wikipedia.org/wiki/Ryosei_Tanaka,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7385342,Ryota Takeda,https://en.wikipedia.org/wiki/Ryota_Takeda,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q935199,Ryu Shionoya,https://en.wikipedia.org/wiki/Ry%C5%AB_Shionoya,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q11462582,Ryūji Koizumi,https://en.wikipedia.org/wiki/Ryuji_Koizumi,member of the House of Representatives of Japan,independent politician
http://www.wikidata.org/entity/Q41770642,Satoshi Asano,https://en.wikipedia.org/wiki/Satoshi_Asano,member of the House of Representatives of Japan,Party of Hope
http://www.wikidata.org/entity/Q7446686,Seigo Kitamura,https://en.wikipedia.org/wiki/Seigo_Kitamura,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7446719,Seiichiro Murakami,https://en.wikipedia.org/wiki/Seiichiro_Murakami,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q11518222,Seiji Kihara,https://en.wikipedia.org/wiki/Seiji_Kihara,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q132280,Seiji Maehara,https://en.wikipedia.org/wiki/Seiji_Maehara,member of the House of Representatives of Japan,Party of Hope parliamentary group
http://www.wikidata.org/entity/Q7446737,Seiji Osaka,https://en.wikipedia.org/wiki/Seiji_Osaka,member of the House of Representatives of Japan,independent politician
http://www.wikidata.org/entity/Q7446761,Seiken Akamine,https://en.wikipedia.org/wiki/Seiken_Akamine,member of the House of Representatives of Japan,Japanese Communist Party
http://www.wikidata.org/entity/Q405527,Seishiro Etō,https://en.wikipedia.org/wiki/Seishir%C5%8D_Et%C5%8D,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7496342,Shigeki Sato,https://en.wikipedia.org/wiki/Shigeki_Sato_(politician),member of the House of Representatives of Japan,Komeito
http://www.wikidata.org/entity/Q1335527,Shigeru Ishiba,https://en.wikipedia.org/wiki/Shigeru_Ishiba,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7496422,Shigeyuki Goto,https://en.wikipedia.org/wiki/Shigeyuki_Goto,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7496423,Shigeyuki Tomita,https://en.wikipedia.org/wiki/Shigeyuki_Tomita,member of the House of Representatives of Japan,Komeito
http://www.wikidata.org/entity/Q7477634,Shin'ichi Nakatani,https://en.wikipedia.org/wiki/Shinichi_Nakatani,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7497524,Shin'ichirō Furumoto,https://en.wikipedia.org/wiki/Shinichiro_Furumoto,member of the House of Representatives of Japan,Party of Hope
http://www.wikidata.org/entity/Q11423241,Shinako Tsuchiya,https://en.wikipedia.org/wiki/Shinako_Tsuchiya,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7497583,Shinji Inoue,https://en.wikipedia.org/wiki/Shinji_Inoue,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q11462766,Shinji Oguma,https://en.wikipedia.org/wiki/Shinji_Oguma,member of the House of Representatives of Japan,Party of Hope
http://www.wikidata.org/entity/Q462308,Shinji Tarutoko,https://en.wikipedia.org/wiki/Shinji_Tarutoko,member of the House of Representatives of Japan,Party of Hope
http://www.wikidata.org/entity/Q661410,Shinjirō Koizumi,https://en.wikipedia.org/wiki/Shinjir%C5%8D_Koizumi,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7497769,Shinsuke Okuno,https://en.wikipedia.org/wiki/Shinsuke_Okuno,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7497782,Shintaro Ito,https://en.wikipedia.org/wiki/Shintaro_Ito,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q132345,Shinzō Abe,https://en.wikipedia.org/wiki/Shinzo_Abe,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q11467778,Shiori Kanno,https://en.wikipedia.org/wiki/Shiori_Yamao,member of the House of Representatives of Japan,independent politician
http://www.wikidata.org/entity/Q653000,Shoichi Kondo,https://en.wikipedia.org/wiki/Shoichi_Kondo,member of the House of Representatives of Japan,Constitutional Democratic Party of Japan
http://www.wikidata.org/entity/Q7504421,Shu Watanabe,https://en.wikipedia.org/wiki/Shu_Watanabe_(politician),member of the House of Representatives of Japan,Party of Hope
http://www.wikidata.org/entity/Q7504756,Shuichi Takatori,https://en.wikipedia.org/wiki/Shuichi_Takatori,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7504802,Shuji Kira,https://en.wikipedia.org/wiki/Shuji_Kira,member of the House of Representatives of Japan,Party of Hope
http://www.wikidata.org/entity/Q3482658,Shun'ichi Suzuki,https://en.wikipedia.org/wiki/Shun%27ichi_Suzuki_(politician),member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7505080,Shunichi Yamaguchi,https://en.wikipedia.org/wiki/Shunichi_Yamaguchi,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q41770230,Shunsuke Itō,https://en.wikipedia.org/wiki/Shunsuke_Ito_(politician),member of the House of Representatives of Japan,Party of Hope
http://www.wikidata.org/entity/Q7505129,Shunsuke Mutai,https://en.wikipedia.org/wiki/Shunsuke_Mutai,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q41770784,Shōji Nishida,https://en.wikipedia.org/wiki/Shoji_Nishida_(House_of_Representatives),member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q11475894,Shūhei Kishimoto,https://en.wikipedia.org/wiki/Sh%C5%ABhei_Kishimoto,member of the House of Representatives of Japan,Party of Hope
http://www.wikidata.org/entity/Q11566187,Susumu Hamamura,https://en.wikipedia.org/wiki/Susumu_Hamamura,member of the House of Representatives of Japan,Komeito
http://www.wikidata.org/entity/Q11377132,Sōichirō Imaeda,https://en.wikipedia.org/wiki/Soichiro_Imaeda,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7674280,Tadahiko Ito,https://en.wikipedia.org/wiki/Tadahiko_Ito,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q49998,Tadamori Ōshima,https://en.wikipedia.org/wiki/Tadamori_%C5%8Cshima,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q11577481,Taidō Tanose,https://en.wikipedia.org/wiki/Taido_Tanose,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7676160,Taimei Yamaguchi,https://en.wikipedia.org/wiki/Taimei_Yamaguchi,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q11400147,Takaaki Katsumata,https://en.wikipedia.org/wiki/Takaaki_Katsumata,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q18817798,Takaaki Tamura,https://en.wikipedia.org/wiki/Takaaki_Tamura,member of the House of Representatives of Japan,Japanese Communist Party
http://www.wikidata.org/entity/Q11678114,Takahiro Kuroiwa,https://en.wikipedia.org/wiki/Takahiro_Kuroiwa,member of the House of Representatives of Japan,independent politician
http://www.wikidata.org/entity/Q7677066,Takahiro Sasaki,https://en.wikipedia.org/wiki/Takahiro_Sasaki_(politician),member of the House of Representatives of Japan,Constitutional Democratic Party of Japan
http://www.wikidata.org/entity/Q17160031,Takako Suzuki,https://en.wikipedia.org/wiki/Takako_Suzuki,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7677226,Takao Ochi,https://en.wikipedia.org/wiki/Takao_Ochi,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q11642258,Takashi Endō,https://en.wikipedia.org/wiki/Takashi_Endo,member of the House of Representatives of Japan,Nippon Ishin no Kai
http://www.wikidata.org/entity/Q11623218,Takashi Fujiwara,https://en.wikipedia.org/wiki/Takashi_Fujiwara,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q11425971,Takashi Kii,https://en.wikipedia.org/wiki/Takashi_Kii,member of the House of Representatives of Japan,Party of Hope
http://www.wikidata.org/entity/Q41770614,Takashi Midorikawa,https://en.wikipedia.org/wiki/Takashi_Midorikawa,member of the House of Representatives of Japan,Party of Hope
http://www.wikidata.org/entity/Q7677369,Takashi Shinohara,https://en.wikipedia.org/wiki/Takashi_Shinohara,member of the House of Representatives of Japan,independent politician
http://www.wikidata.org/entity/Q11668691,Takashi Takai,https://en.wikipedia.org/wiki/Takashi_Takai,member of the House of Representatives of Japan,Constitutional Democratic Party of Japan
http://www.wikidata.org/entity/Q7677383,Takashi Tanihata,https://en.wikipedia.org/wiki/Takashi_Tanihata,member of the House of Representatives of Japan,Nippon Ishin no Kai
http://www.wikidata.org/entity/Q11466071,Takashi Yamashita,https://en.wikipedia.org/wiki/Takashi_Yamashita,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7677366,Takashi Ōtsuka,https://en.wikipedia.org/wiki/Takashi_%C5%8Ctsuka,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q18700919,Takayuki Ochiai,https://en.wikipedia.org/wiki/Takayuki_Ochiai,member of the House of Representatives of Japan,Constitutional Democratic Party of Japan
http://www.wikidata.org/entity/Q1315762,Takeaki Matsumoto,https://en.wikipedia.org/wiki/Takeaki_Matsumoto,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q382311,Takeo Kawamura,https://en.wikipedia.org/wiki/Takeo_Kawamura_(politician),member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q1654639,Takeshi Iwaya,https://en.wikipedia.org/wiki/Takeshi_Iwaya,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q11454828,Takeshi Miyamoto,https://en.wikipedia.org/wiki/Takeshi_Miyamoto,member of the House of Representatives of Japan,Japanese Communist Party
http://www.wikidata.org/entity/Q11646016,Takeshi Noda,https://en.wikipedia.org/wiki/Takeshi_Noda,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q49875,Takeshi Shina,https://en.wikipedia.org/wiki/Takeshi_Shina,member of the House of Representatives of Japan,Party of Hope
http://www.wikidata.org/entity/Q7678527,Taku Etō,https://en.wikipedia.org/wiki/Taku_Et%C5%8D,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7678543,Taku Yamamoto,https://en.wikipedia.org/wiki/Taku_Yamamoto,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7678536,Taku Ōtsuka,https://en.wikipedia.org/wiki/Taku_Otsuka,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q21655823,Takuma Miyaji,https://en.wikipedia.org/wiki/Takuma_Miyaji,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q1704924,Takumi Nemoto,https://en.wikipedia.org/wiki/Takumi_Nemoto,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7678622,Takuya Hirai,https://en.wikipedia.org/wiki/Takuya_Hirai,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q1161024,Taro Kono,https://en.wikipedia.org/wiki/Taro_Kono,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q132596,Tarō Asō,https://en.wikipedia.org/wiki/Tar%C5%8D_As%C5%8D,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q41770873,Tarō Honda,https://en.wikipedia.org/wiki/Taro_Honda,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q11467842,Tatsumaru Yamaoka,https://en.wikipedia.org/wiki/Tatsumaru_Yamaoka,member of the House of Representatives of Japan,Party of Hope
http://www.wikidata.org/entity/Q11373633,Tatsunori Ibayashi,https://en.wikipedia.org/wiki/Tatsunori_Ibayashi,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q2506910,Tatsuo Fukuda,https://en.wikipedia.org/wiki/Tatsuo_Fukuda,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q614476,Tatsuya Ito,https://en.wikipedia.org/wiki/Tatsuya_Ito_(politician),member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7705291,Teru Fukui,https://en.wikipedia.org/wiki/Teru_Fukui,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7706881,Tetsuma Esaki,https://en.wikipedia.org/wiki/Tetsuma_Esaki,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7706925,Tetsushi Sakamoto,https://en.wikipedia.org/wiki/Tetsushi_Sakamoto,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7706956,Tetsuya Shiokawa,https://en.wikipedia.org/wiki/Tetsuya_Shiokawa,member of the House of Representatives of Japan,Japanese Communist Party
http://www.wikidata.org/entity/Q11469130,Tomohiro Yamamoto,https://en.wikipedia.org/wiki/Tomohiro_Yamamoto,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q516232,Tomoko Abe,https://en.wikipedia.org/wiki/Tomoko_Abe,member of the House of Representatives of Japan,Constitutional Democratic Party of Japan
http://www.wikidata.org/entity/Q7820173,Tomoko Ukishima,https://en.wikipedia.org/wiki/Tomoko_Ukishima,member of the House of Representatives of Japan,Komeito
http://www.wikidata.org/entity/Q1654408,Tomomi Inada,https://en.wikipedia.org/wiki/Tomomi_Inada,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q18818200,Toru Miyamoto,https://en.wikipedia.org/wiki/Toru_Miyamoto_(politician),member of the House of Representatives of Japan,Japanese Communist Party
http://www.wikidata.org/entity/Q7827620,Toshiaki Endo,https://en.wikipedia.org/wiki/Toshiaki_Endo,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q1133880,Toshihiro Nikai,https://en.wikipedia.org/wiki/Toshihiro_Nikai,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7827692,Toshiko Abe,https://en.wikipedia.org/wiki/Toshiko_Abe,member of the House of Representatives of Japan,independent politician
http://www.wikidata.org/entity/Q11373778,Toshirō Ino,https://en.wikipedia.org/wiki/Toshiro_Ino,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q11434738,Toshitaka Ōoka,https://en.wikipedia.org/wiki/Toshitaka_%C5%8Coka,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7850039,Tsukasa Akimoto,https://en.wikipedia.org/wiki/Tsukasa_Akimoto,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q1133360,Tsutomu Satō,https://en.wikipedia.org/wiki/Tsutomu_Sato_(politician),member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7850337,Tsutomu Tomioka,https://en.wikipedia.org/wiki/Tsutomu_Tomioka,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q11513088,Tsuyoshi Hoshino,https://en.wikipedia.org/wiki/Tsuyoshi_Hoshino,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q704345,Tsuyoshi Yamaguchi,https://en.wikipedia.org/wiki/Tsuyoshi_Yamaguchi_(politician),member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7862709,Tōru Doi,https://en.wikipedia.org/wiki/T%C5%8Dru_Doi,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q23907516,Wada Yoshiaki,https://en.wikipedia.org/wiki/Yoshiaki_Wada,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q7973013,Wataru Ito,https://en.wikipedia.org/wiki/Wataru_Ito,member of the House of Representatives of Japan,Komeito
http://www.wikidata.org/entity/Q2484652,Wataru Takeshita,https://en.wikipedia.org/wiki/Wataru_Takeshita,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q8046971,Yaichi Tanigawa,https://en.wikipedia.org/wiki/Yaichi_Tanigawa,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q18818065,Yasufumi Fujino,https://en.wikipedia.org/wiki/Yasufumi_Fujino,member of the House of Representatives of Japan,Japanese Communist Party
http://www.wikidata.org/entity/Q1340817,Yasufumi Tanahashi,https://en.wikipedia.org/wiki/Yasufumi_Tanahashi,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q8049965,Yasuhide Nakayama,https://en.wikipedia.org/wiki/Yasuhide_Nakayama,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q8049977,Yasuhiro Hanashi,https://en.wikipedia.org/wiki/Yasuhiro_Hanashi,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q8049988,Yasuhiro Ozato,https://en.wikipedia.org/wiki/Yasuhiro_Ozato,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q360395,Yasuhisa Shiozaki,https://en.wikipedia.org/wiki/Yasuhisa_Shiozaki,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q1132836,Yasukazu Hamada,https://en.wikipedia.org/wiki/Yasukazu_Hamada,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q8050022,Yasuko Komiyama,https://en.wikipedia.org/wiki/Yasuko_Komiyama,member of the House of Representatives of Japan,Party of Hope
http://www.wikidata.org/entity/Q2576940,Yasushi Furukawa,https://en.wikipedia.org/wiki/Yasushi_Furukawa_(politician),member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q41770690,Yasushi Hosaka,https://en.wikipedia.org/wiki/Yasushi_Hosaka,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q8050092,Yasushi Kaneko,https://en.wikipedia.org/wiki/Yasushi_Kaneko,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q41805157,Yasushi Miura,https://en.wikipedia.org/wiki/Yasushi_Miura,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q41770661,Yasutaka Nakasone,https://en.wikipedia.org/wiki/Yasutaka_Nakasone,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q8050121,Yasutoshi Nishimura,https://en.wikipedia.org/wiki/Yasutoshi_Nishimura,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q8050128,Yasuyuki Eda,https://en.wikipedia.org/wiki/Yasuyuki_Eda,member of the House of Representatives of Japan,Komeito
http://www.wikidata.org/entity/Q5680924,Yohei Matsumoto,https://en.wikipedia.org/wiki/Yohei_Matsumoto,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q8054534,Yoji Muto,https://en.wikipedia.org/wiki/Yoji_Muto,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q8054597,Yoko Wanibuchi,https://en.wikipedia.org/wiki/Yoko_Wanibuchi,member of the House of Representatives of Japan,Komeito
http://www.wikidata.org/entity/Q8055970,Yoshiaki Harada,https://en.wikipedia.org/wiki/Yoshiaki_Harada,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q122465,Yoshihide Suga,https://en.wikipedia.org/wiki/Yoshihide_Suga,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q57647,Yoshihiko Noda,https://en.wikipedia.org/wiki/Yoshihiko_Noda,member of the House of Representatives of Japan,Democratic Party of Japan
http://www.wikidata.org/entity/Q57647,Yoshihiko Noda,https://en.wikipedia.org/wiki/Yoshihiko_Noda,member of the House of Representatives of Japan,independent politician
http://www.wikidata.org/entity/Q8056061,Yoshihiro Seki,https://en.wikipedia.org/wiki/Yoshihiro_Seki,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q8056070,Yoshihisa Furukawa,https://en.wikipedia.org/wiki/Yoshihisa_Furukawa,member of the House of Representatives of Japan,Liberal Democratic Party
http://www.wikidata.org/entity/Q49936,Yoshihisa Inoue,https://en.wikipedia.org/wiki/Yoshihisa_Inoue,member of the House of Representatives of Japan,Komeito
http://www.wikidata.org/entity/Q2576975,Yoshinori Suematsu,https://en.wikipedia.org/wiki/Yoshinori_Suematsu,member of the House of Representatives of Japan,Constitutional Democratic Party of Japan
